fixture_id,competition,evidence_id,metric,base_metric,side,half,formation_condition,opponent_condition,value,raw_value,z_score,percentile,baseline,delta,sample_n,effective_n,shrinkage_level,evidence_level,venue,provider,reliability,temporal_status
mt_012249215,COMP_NEUTRAL,B_FMX_fmx_touches_in_box_for_e38f25,fmx_touches_in_box_for,touches_in_box,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,35.358,35.358,-1.0,0.25,39.6975,-4.3395,3,2,HIERARCHICAL,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_012249215,COMP_NEUTRAL,B_FMX_fmx_clearances_for_e0295c,fmx_clearances_for,clearances,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,23.1699,23.1699,0.9832,0.9375,14.3754,8.7945,19,11,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,HIGH,PIT_SAFE
mt_012249215,COMP_NEUTRAL,B_FMX_fmx_blocked_shots_for_07e2fd,fmx_blocked_shots_for,blocked_shots,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,3.4089,3.4089,0.263,0.5625,2.9411,0.4678,19,11,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,HIGH,PIT_SAFE
mt_012249215,COMP_NEUTRAL,B_FMX_fmx_shots_inside_box_against_f2b880,fmx_shots_inside_box_against,shots_inside_box,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,9.3801,9.3801,1.1154,0.875,8.3218,1.0583,19,11,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_ATK_crosses_for_d2a646,crosses_for,crosses,FOR,FULL,UNCONDITIONED,TEAM_B,2.84,2.84,0.1003,0.4375,2.6584,0.1816,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_ATK_total_shots_for_9fc683,total_shots_for,total_shots,FOR,FULL,UNCONDITIONED,TEAM_B,14.5077,14.5077,0.9844,0.9167,8.0302,6.4775,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_ATK_shots_on_target_for_fbad9e,shots_on_target_for,shots_on_target,FOR,FULL,UNCONDITIONED,TEAM_B,5.2492,5.2492,1.0,0.75,4.3615,0.8877,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_ATK_shots_inside_box_for_eb7ec5,shots_inside_box_for,shots_inside_box,FOR,FULL,UNCONDITIONED,TEAM_B,8.4492,8.4492,1.0,0.75,8.0184,0.4307,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_ATK_touches_in_box_for_6a7d36,touches_in_box_for,touches_in_box,FOR,FULL,UNCONDITIONED,TEAM_B,,,,,,,2,1,SHRUNK,ALL_VENUES,home,thestatsapi,LOW,UNAVAILABLE
mt_978814872,COMP_NEUTRAL,A_ATK_corners_for_0aa91e,corners_for,corners,FOR,FULL,UNCONDITIONED,TEAM_B,5.5969,5.5969,0.9102,0.9375,3.3739,2.223,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_ATK_possession_for_701dc4,possession_for,possession,FOR,FULL,UNCONDITIONED,TEAM_B,46.8369,46.8369,0.7584,0.9167,29.7532,17.0837,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_ATK_throw_ins_for_ba7f08,throw_ins_for,throw_ins,FOR,FULL,UNCONDITIONED,TEAM_B,23.5754,23.5754,-1.0,0.25,24.0723,-0.4969,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_ATK_final_third_entries_for_43aaeb,final_third_entries_for,final_third_entries,FOR,FULL,UNCONDITIONED,TEAM_B,51.4585,51.4585,-1.0,0.25,56.9246,-5.4661,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DEF_crosses_against_5ff3d6,crosses_against,crosses,AGAINST,FULL,UNCONDITIONED,TEAM_B,5.2338,5.2338,0.9488,0.9375,3.2355,1.9983,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DEF_total_shots_against_5c999d,total_shots_against,total_shots,AGAINST,FULL,UNCONDITIONED,TEAM_B,14.4462,14.4462,1.0,0.75,13.2785,1.1677,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DEF_shots_inside_box_against_10e021,shots_inside_box_against,shots_inside_box,AGAINST,FULL,UNCONDITIONED,TEAM_B,10.1415,10.1415,1.6048,0.875,8.6094,1.5321,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DEF_touches_in_box_against_c034f3,touches_in_box_against,touches_in_box,AGAINST,FULL,UNCONDITIONED,TEAM_B,,,,,,,2,1,SHRUNK,ALL_VENUES,home,thestatsapi,LOW,UNAVAILABLE
mt_978814872,COMP_NEUTRAL,A_DEF_corners_against_d4e08c,corners_against,corners,AGAINST,FULL,UNCONDITIONED,TEAM_B,6.5662,6.5662,1.0353,0.9375,4.0057,2.5605,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DEF_blocked_shots_for_ac4038,blocked_shots_for,blocked_shots,FOR,FULL,UNCONDITIONED,TEAM_B,4.7354,4.7354,0.9731,0.9375,2.8429,1.8925,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DEF_clearances_for_fe582a,clearances_for,clearances,FOR,FULL,UNCONDITIONED,TEAM_B,20.6277,20.6277,0.5997,0.6875,15.5828,5.0449,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DEF_interceptions_for_c7d928,interceptions_for,interceptions,FOR,FULL,UNCONDITIONED,TEAM_B,8.4,8.4,-1.0,0.25,8.6307,-0.2307,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DIS_fouls_for_62c67f,fouls_for,fouls,FOR,FULL,UNCONDITIONED,TEAM_B,9.4862,9.4862,-1.0,0.25,9.9231,-0.4369,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DIS_tackles_for_df2767,tackles_for,tackles,FOR,FULL,UNCONDITIONED,TEAM_B,13.3538,13.3538,-1.0,0.25,14.7923,-1.4385,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DIS_yellow_cards_for_6202df,yellow_cards_for,yellow_cards,FOR,FULL,UNCONDITIONED,TEAM_B,1.9477,1.9477,1.0,0.75,1.8543,0.0934,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_DIS_fouls_against_2a333d,fouls_against,fouls,AGAINST,FULL,UNCONDITIONED,TEAM_B,12.3569,12.3569,1.0,0.75,10.9046,1.4523,19,19,DIRECT,VENUE_OVERALL,home,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_ATK_crosses_for_85e4cf,crosses_for,crosses,FOR,FULL,UNCONDITIONED,TEAM_A,4.4862,4.4862,1.0093,0.8125,2.6584,1.8278,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_ATK_total_shots_for_b1fceb,total_shots_for,total_shots,FOR,FULL,UNCONDITIONED,TEAM_A,11.4892,11.4892,0.5257,0.5833,8.0302,3.459,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_ATK_shots_on_target_for_296d95,shots_on_target_for,shots_on_target,FOR,FULL,UNCONDITIONED,TEAM_A,3.4738,3.4738,-1.0,0.25,4.3615,-0.8877,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_ATK_shots_inside_box_for_b51b32,shots_inside_box_for,shots_inside_box,FOR,FULL,UNCONDITIONED,TEAM_A,7.5877,7.5877,-1.0,0.25,8.0184,-0.4307,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_ATK_touches_in_box_for_c5be80,touches_in_box_for,touches_in_box,FOR,FULL,UNCONDITIONED,TEAM_A,,,,,,,3,3,DIRECT,ALL_VENUES,away,thestatsapi,LOW,UNAVAILABLE
mt_978814872,COMP_NEUTRAL,B_ATK_corners_for_af02e8,corners_for,corners,FOR,FULL,UNCONDITIONED,TEAM_A,4.8431,4.8431,0.6016,0.5625,3.3739,1.4692,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_ATK_possession_for_de2c0d,possession_for,possession,FOR,FULL,UNCONDITIONED,TEAM_A,46.3662,46.3662,0.7375,0.75,29.7532,16.613,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_ATK_throw_ins_for_ddd5c1,throw_ins_for,throw_ins,FOR,FULL,UNCONDITIONED,TEAM_A,24.5692,24.5692,1.0,0.75,24.0723,0.4969,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_ATK_final_third_entries_for_2546e8,final_third_entries_for,final_third_entries,FOR,FULL,UNCONDITIONED,TEAM_A,62.3908,62.3908,1.0,0.75,56.9246,5.4661,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DEF_crosses_against_71bee4,crosses_against,crosses,AGAINST,FULL,UNCONDITIONED,TEAM_A,4.2862,4.2862,0.4989,0.4375,3.2355,1.0507,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DEF_total_shots_against_c25279,total_shots_against,total_shots,AGAINST,FULL,UNCONDITIONED,TEAM_A,12.1108,12.1108,-1.0,0.25,13.2785,-1.1677,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DEF_shots_inside_box_against_1e8621,shots_inside_box_against,shots_inside_box,AGAINST,FULL,UNCONDITIONED,TEAM_A,7.6831,7.6831,-0.9703,0.125,8.6094,-0.9263,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DEF_touches_in_box_against_c03912,touches_in_box_against,touches_in_box,AGAINST,FULL,UNCONDITIONED,TEAM_A,,,,,,,3,3,DIRECT,ALL_VENUES,away,thestatsapi,LOW,UNAVAILABLE
mt_978814872,COMP_NEUTRAL,B_DEF_corners_against_3acea6,corners_against,corners,AGAINST,FULL,UNCONDITIONED,TEAM_A,4.5662,4.5662,0.2266,0.3125,4.0057,0.5605,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DEF_blocked_shots_for_85e3df,blocked_shots_for,blocked_shots,FOR,FULL,UNCONDITIONED,TEAM_A,3.6523,3.6523,0.4162,0.4375,2.8429,0.8094,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DEF_clearances_for_bc056d,clearances_for,clearances,FOR,FULL,UNCONDITIONED,TEAM_A,16.9508,16.9508,0.1626,0.3125,15.5828,1.368,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DEF_interceptions_for_7d97ef,interceptions_for,interceptions,FOR,FULL,UNCONDITIONED,TEAM_A,8.8615,8.8615,1.0,0.75,8.6307,0.2308,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DIS_fouls_for_15fae3,fouls_for,fouls,FOR,FULL,UNCONDITIONED,TEAM_A,10.36,10.36,1.0,0.75,9.9231,0.4369,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DIS_tackles_for_7879d2,tackles_for,tackles,FOR,FULL,UNCONDITIONED,TEAM_A,16.2308,16.2308,1.0,0.75,14.7923,1.4385,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DIS_yellow_cards_for_ef2b51,yellow_cards_for,yellow_cards,FOR,FULL,UNCONDITIONED,TEAM_A,1.761,1.761,-1.0,0.25,1.8543,-0.0934,18,18,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_DIS_fouls_against_8edd9e,fouls_against,fouls,AGAINST,FULL,UNCONDITIONED,TEAM_A,9.4523,9.4523,-1.0,0.25,10.9046,-1.4523,19,19,DIRECT,VENUE_OVERALL,away,thestatsapi,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,ENV_corners_51f86e,league_corners_env,league_corners_env,NEUTRAL,FULL,UNCONDITIONED,,10.6223,10.6223,,0.5,10.6223,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,ENV_total_shots_b5ee6a,league_total_shots_env,league_total_shots_env,NEUTRAL,FULL,UNCONDITIONED,,25.1137,25.1137,,0.5,25.1137,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,ENV_fouls_b5dcf0,league_fouls_env,league_fouls_env,NEUTRAL,FULL,UNCONDITIONED,,21.9356,21.9356,,0.5,21.9356,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,ENV_yellow_cards_bcf94d,league_yellow_cards_env,league_yellow_cards_env,NEUTRAL,FULL,UNCONDITIONED,,4.3042,4.3042,,0.5,4.3042,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_fc_crosses_for_a2de25,fc_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,3.0,3.0,0.1886,0.5625,2.6584,0.3416,2,2,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_formation_delta_crosses_for_90ba10,formation_delta_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.4679,0.1875,2.6584,-2.6584,2,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_fc_corners_for_7c267a,fc_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,5.1776,5.1776,0.7385,0.8125,3.3739,1.8037,2,2,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_formation_delta_corners_for_0736fc,formation_delta_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.5592,-0.5592,-1.6104,0.1875,3.3739,-3.9331,2,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_fc_corners_against_516f17,fc_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,5.5658,5.5658,0.6308,0.6875,4.0057,1.5601,2,2,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_formation_delta_corners_against_9b810d,formation_delta_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,-0.8553,-0.8553,-1.9655,0.0625,4.0057,-4.861,2,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_fc_total_shots_for_d826ac,fc_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,14.0461,14.0461,0.9143,0.75,8.0302,6.0159,2,2,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_formation_delta_total_shots_for_c2165d,formation_delta_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.8487,-0.8487,-1.3494,0.25,8.0302,-8.8789,2,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_fc_possession_for_185e5c,fc_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,44.6513,44.6513,0.6614,0.4167,29.7532,14.8981,2,2,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_formation_delta_possession_for_28c9e5,formation_delta_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-2.7171,-2.7171,-1.4415,0.0833,29.7532,-32.4703,2,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_fc_crosses_against_601960,fc_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,4.4079,4.4079,0.5567,0.5625,3.2355,1.1724,2,2,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_formation_delta_crosses_against_3ab9f2,formation_delta_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,-0.8026,-0.8026,-1.9174,0.0625,3.2355,-4.0381,2,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_fc_clearances_for_717b90,fc_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,21.3289,21.3289,0.683,0.8125,15.5828,5.7461,2,2,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_formation_delta_clearances_for_6e1d52,formation_delta_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,1.2237,1.2237,-1.7069,0.0625,15.5828,-14.3591,2,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_fc_blocked_shots_for_c808f3,fc_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,4.4211,4.4211,0.8115,0.8125,2.8429,1.5782,2,2,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FC_formation_delta_blocked_shots_for_1a8876,formation_delta_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.4737,-0.4737,-1.7054,0.0625,2.8429,-3.3166,2,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FMX_fmx_crosses_for_18019f,fmx_crosses_for,crosses,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,2.8245,2.8245,0.0917,0.3125,2.6584,0.1661,3,2,HIERARCHICAL,FAMILY_x_EXACT,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FMX_fmx_crosses_against_212fe2,fmx_crosses_against,crosses,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,3.661,3.661,0.202,0.3125,3.2355,0.4255,3,2,HIERARCHICAL,FAMILY_x_EXACT,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FMX_fmx_corners_for_9cd0cf,fmx_corners_for,corners,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,4.0468,4.0468,0.2755,0.4375,3.3739,0.673,3,2,HIERARCHICAL,FAMILY_x_EXACT,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FMX_fmx_corners_against_6e7b81,fmx_corners_against,corners,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,5.7472,5.7472,0.7041,0.8125,4.0057,1.7415,3,2,HIERARCHICAL,FAMILY_x_EXACT,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FMX_fmx_touches_in_box_for_1791e8,fmx_touches_in_box_for,touches_in_box,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,44.037,44.037,1.0,0.75,39.2531,4.7839,0,0,HIERARCHICAL,COMPETITION_PRIOR,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FMX_fmx_clearances_for_ab2d5d,fmx_clearances_for,clearances,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,25.6767,25.6767,1.1999,0.9375,15.5828,10.0939,3,2,HIERARCHICAL,FAMILY_x_EXACT,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FMX_fmx_blocked_shots_for_ffe03e,fmx_blocked_shots_for,blocked_shots,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,3.8182,3.8182,0.5015,0.6875,2.8429,0.9753,3,2,HIERARCHICAL,FAMILY_x_EXACT,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,A_FMX_fmx_shots_inside_box_against_7954d0,fmx_shots_inside_box_against,shots_inside_box,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,8.6649,8.6649,0.0581,0.625,8.6094,0.0555,3,2,HIERARCHICAL,FAMILY_x_EXACT,home,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_fc_crosses_for_bb6447,fc_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,4.0197,4.0197,0.7517,0.6875,2.6584,1.3613,2,2,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_formation_delta_crosses_for_f8ecd1,formation_delta_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.5066,-0.5066,-1.7476,0.0625,2.6584,-3.165,2,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_fc_corners_for_ba7891,fc_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,3.8026,3.8026,0.1755,0.3125,3.3739,0.4287,2,2,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_formation_delta_corners_for_d1a49d,formation_delta_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.9342,-0.9342,-1.7639,0.0625,3.3739,-4.308,2,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_fc_corners_against_9837b1,fc_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,5.0658,5.0658,0.4286,0.5625,4.0057,1.0601,2,2,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_formation_delta_corners_against_fd2c5b,formation_delta_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,0.6447,0.6447,-1.359,0.1875,4.0057,-3.361,2,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_fc_total_shots_for_850f23,fc_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,10.2303,10.2303,0.3344,0.4167,8.0302,2.2001,2,2,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_formation_delta_total_shots_for_e96131,formation_delta_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-1.2434,-1.2434,-1.4093,0.0833,8.0302,-9.2736,2,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_fc_possession_for_814a39,fc_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,44.8224,44.8224,0.669,0.5833,29.7532,15.0693,2,2,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_formation_delta_possession_for_c93484,formation_delta_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-1.4408,-1.4408,-1.3849,0.25,29.7532,-31.194,2,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_fc_crosses_against_3fe5c4,fc_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,4.5263,4.5263,0.6129,0.8125,3.2355,1.2908,2,2,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_formation_delta_crosses_against_e26e03,formation_delta_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,0.1579,0.1579,-1.4613,0.1875,3.2355,-3.0776,2,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_fc_clearances_for_076022,fc_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,19.125,19.125,0.4211,0.5625,15.5828,3.5422,2,2,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_formation_delta_clearances_for_c25a07,formation_delta_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,2.125,2.125,-1.5997,0.1875,15.5828,-13.4578,2,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_fc_blocked_shots_for_6f88b9,fc_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,3.2237,3.2237,0.1958,0.3125,2.8429,0.3808,2,2,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_978814872,COMP_NEUTRAL,B_FC_formation_delta_blocked_shots_for_1c3347,formation_delta_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.4079,-0.4079,-1.6715,0.1875,2.8429,-3.2508,2,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
